case_id,reference_fsm_id,faulty_fsm_id,complexity,state_count,transition_count,event_count,mutation_operator,difficulty_score,oracle_state_coverage,oracle_transition_coverage,oracle_event_coverage,reference_bpr,faulty_bpr,bpr_delta,valid_reference,valid_faulty,status
case_000138,synthetic_181_10_5,synthetic_181_10_5__faulty__wrong_initial_state__138043,medium,10,31,5,wrong_initial_state,21.360000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000139,synthetic_182_20_10,synthetic_182_20_10__faulty__duplicate_transition__139043,large,20,80,10,duplicate_transition,31.490000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000140,synthetic_183_50_15,synthetic_183_50_15__faulty__dead_state_intro__140043,very_large,50,255,15,dead_state_intro,61.060000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000141,synthetic_184_5_3,synthetic_184_5_3__faulty__guard_flip__141043,small,5,10,3,guard_flip,13.750000,1.000000,1.000000,1.000000,1.000000,0.772727,0.227273,True,True,completed
case_000142,synthetic_185_10_5,synthetic_185_10_5__faulty__guard_weaken__142043,medium,10,30,5,guard_weaken,21.020000,1.000000,1.000000,1.000000,1.000000,0.987179,0.012821,True,True,completed
case_000143,synthetic_186_20_10,synthetic_186_20_10__faulty__guard_strengthen__143043,large,20,81,10,guard_strengthen,33.180000,1.000000,1.000000,1.000000,1.000000,0.995726,0.004274,True,True,completed
case_000144,synthetic_187_50_15,synthetic_187_50_15__faulty__action_corruption__144043,very_large,50,250,15,action_corruption,58.270000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000145,synthetic_188_5_3,synthetic_188_5_3__faulty__timeout_corruption__145043,small,5,11,3,timeout_corruption,12.980000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000146,synthetic_189_10_5,synthetic_189_10_5__faulty__delay_corruption__146043,medium,10,30,5,delay_corruption,19.580000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000147,synthetic_190_20_10,synthetic_190_20_10__faulty__nondeterminism_intro__147043,large,20,81,10,nondeterminism_intro,32.400000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000148,synthetic_191_50_15,synthetic_191_50_15__faulty__unreachable_state_intro__148043,very_large,50,250,15,unreachable_state_intro,61.290000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000149,,,small,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 149: variable_intra_class requires at least one FSM variable
case_000150,synthetic_193_10_5,synthetic_193_10_5__faulty__guard_inter_class__150043,medium,10,30,5,guard_inter_class,20.330000,1.000000,1.000000,1.000000,1.000000,0.987654,0.012346,True,True,completed
case_000151,synthetic_194_20_10,synthetic_194_20_10__faulty__action_full_mutation__151043,large,20,81,10,action_full_mutation,31.710000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000152,,,very_large,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 152: timed_selective_mutation requires timed transitions
case_000153,synthetic_196_5_3,synthetic_196_5_3__faulty__missing_transition__153043,small,5,10,3,missing_transition,14.650000,1.000000,1.000000,1.000000,1.000000,0.208333,0.791667,True,True,completed
case_000154,synthetic_197_10_5,synthetic_197_10_5__faulty__wrong_target__154043,medium,10,30,5,wrong_target,21.250000,1.000000,1.000000,1.000000,1.000000,0.986667,0.013333,True,True,completed
case_000155,synthetic_198_20_10,synthetic_198_20_10__faulty__wrong_source__155043,large,20,80,10,wrong_source,32.930000,1.000000,1.000000,1.000000,1.000000,0.995763,0.004237,True,True,completed
case_000156,synthetic_199_50_15,synthetic_199_50_15__faulty__wrong_event__156043,very_large,50,250,15,wrong_event,60.520000,1.000000,1.000000,1.000000,1.000000,0.998824,0.001176,True,True,completed
case_000157,synthetic_200_5_3,synthetic_200_5_3__faulty__wrong_initial_state__157043,small,5,11,3,wrong_initial_state,14.480000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000158,synthetic_201_10_5,synthetic_201_10_5__faulty__duplicate_transition__158043,medium,10,30,5,duplicate_transition,19.650000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000159,synthetic_202_20_10,synthetic_202_20_10__faulty__dead_state_intro__159043,large,20,80,10,dead_state_intro,31.430000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000160,synthetic_203_50_15,synthetic_203_50_15__faulty__guard_flip__160043,very_large,50,251,15,guard_flip,60.520000,1.000000,1.000000,1.000000,1.000000,0.969484,0.030516,True,True,completed
case_000161,synthetic_204_5_3,synthetic_204_5_3__faulty__guard_weaken__161043,small,5,10,3,guard_weaken,13.750000,1.000000,1.000000,1.000000,1.000000,0.772727,0.227273,True,True,completed
case_000162,synthetic_205_10_5,synthetic_205_10_5__faulty__guard_strengthen__162043,medium,10,32,5,guard_strengthen,21.160000,1.000000,1.000000,1.000000,1.000000,0.987342,0.012658,True,True,completed
case_000163,synthetic_206_20_10,synthetic_206_20_10__faulty__action_corruption__163043,large,20,80,10,action_corruption,33.710000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000164,synthetic_207_50_15,synthetic_207_50_15__faulty__timeout_corruption__164043,very_large,50,250,15,timeout_corruption,60.520000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000165,synthetic_208_5_3,synthetic_208_5_3__faulty__delay_corruption__165043,small,5,10,3,delay_corruption,14.350000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000166,synthetic_209_10_5,synthetic_209_10_5__faulty__nondeterminism_intro__166043,medium,10,30,5,nondeterminism_intro,21.150000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000167,synthetic_210_20_10,synthetic_210_20_10__faulty__unreachable_state_intro__167043,large,20,80,10,unreachable_state_intro,32.120000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000168,,,very_large,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 168: variable_intra_class requires at least one FSM variable
case_000169,synthetic_212_5_3,synthetic_212_5_3__faulty__guard_inter_class__169043,small,5,10,3,guard_inter_class,13.000000,1.000000,1.000000,1.000000,1.000000,0.772727,0.227273,True,True,completed
case_000170,synthetic_213_10_5,synthetic_213_10_5__faulty__action_full_mutation__170043,medium,10,30,5,action_full_mutation,21.770000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000171,,,large,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 171: timed_selective_mutation requires timed transitions
case_000172,synthetic_215_50_15,synthetic_215_50_15__faulty__missing_transition__172043,very_large,50,252,15,missing_transition,59.820000,1.000000,1.000000,1.000000,1.000000,0.998856,0.001144,True,True,completed
case_000173,synthetic_216_5_3,synthetic_216_5_3__faulty__wrong_target__173043,small,5,11,3,wrong_target,13.730000,1.000000,1.000000,1.000000,1.000000,0.952381,0.047619,True,True,completed
case_000174,synthetic_217_10_5,synthetic_217_10_5__faulty__wrong_source__174043,medium,10,30,5,wrong_source,21.830000,1.000000,1.000000,1.000000,1.000000,0.987654,0.012346,True,True,completed
case_000175,synthetic_218_20_10,synthetic_218_20_10__faulty__wrong_event__175043,large,20,80,10,wrong_event,34.530000,1.000000,1.000000,1.000000,1.000000,0.995968,0.004032,True,True,completed
case_000176,synthetic_219_50_15,synthetic_219_50_15__faulty__wrong_initial_state__176043,very_large,50,252,15,wrong_initial_state,60.490000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000177,synthetic_220_5_3,synthetic_220_5_3__faulty__duplicate_transition__177043,small,5,10,3,duplicate_transition,14.500000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000178,synthetic_221_10_5,synthetic_221_10_5__faulty__dead_state_intro__178043,medium,10,30,5,dead_state_intro,21.830000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000179,synthetic_222_20_10,synthetic_222_20_10__faulty__guard_flip__179043,large,20,80,10,guard_flip,35.210000,1.000000,1.000000,1.000000,1.000000,0.995833,0.004167,True,True,completed
case_000180,synthetic_223_50_15,synthetic_223_50_15__faulty__guard_weaken__180043,very_large,50,250,15,guard_weaken,60.540000,1.000000,1.000000,1.000000,1.000000,0.998837,0.001163,True,True,completed
case_000181,synthetic_224_5_3,synthetic_224_5_3__faulty__guard_strengthen__181043,small,5,10,3,guard_strengthen,12.400000,1.000000,1.000000,1.000000,1.000000,0.958333,0.041667,True,True,completed
case_000182,synthetic_225_10_5,synthetic_225_10_5__faulty__action_corruption__182043,medium,10,30,5,action_corruption,20.270000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000183,synthetic_226_20_10,synthetic_226_20_10__faulty__timeout_corruption__183043,large,20,80,10,timeout_corruption,33.740000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000184,synthetic_227_50_15,synthetic_227_50_15__faulty__delay_corruption__184043,very_large,50,252,15,delay_corruption,60.460000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000185,synthetic_228_5_3,synthetic_228_5_3__faulty__nondeterminism_intro__185043,small,5,10,3,nondeterminism_intro,12.400000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000186,synthetic_229_10_5,synthetic_229_10_5__faulty__unreachable_state_intro__186043,medium,10,30,5,unreachable_state_intro,21.080000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000187,,,large,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 187: variable_intra_class requires at least one FSM variable
case_000188,synthetic_231_50_15,synthetic_231_50_15__faulty__guard_inter_class__188043,very_large,50,251,15,guard_inter_class,59.040000,1.000000,1.000000,1.000000,1.000000,0.998840,0.001160,True,False,completed
case_000189,synthetic_232_5_3,synthetic_232_5_3__faulty__action_full_mutation__189043,small,5,11,3,action_full_mutation,13.730000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000190,,,medium,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 190: timed_selective_mutation requires timed transitions
case_000191,synthetic_234_20_10,synthetic_234_20_10__faulty__missing_transition__191043,large,20,80,10,missing_transition,32.870000,1.000000,1.000000,1.000000,1.000000,0.995614,0.004386,True,True,completed
case_000192,synthetic_235_50_15,synthetic_235_50_15__faulty__wrong_target__192043,very_large,50,251,15,wrong_target,59.720000,1.000000,1.000000,1.000000,1.000000,0.998797,0.001203,True,True,completed
case_000193,synthetic_236_5_3,synthetic_236_5_3__faulty__wrong_source__193043,small,5,11,3,wrong_source,14.930000,1.000000,1.000000,1.000000,1.000000,0.958333,0.041667,True,True,completed
case_000194,synthetic_237_10_5,synthetic_237_10_5__faulty__wrong_event__194043,medium,10,31,5,wrong_event,25.550000,1.000000,1.000000,1.000000,1.000000,0.987342,0.012658,True,True,completed
case_000195,synthetic_238_20_10,synthetic_238_20_10__faulty__wrong_initial_state__195043,large,20,80,10,wrong_initial_state,32.180000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000196,synthetic_239_50_15,synthetic_239_50_15__faulty__duplicate_transition__196043,very_large,50,252,15,duplicate_transition,58.910000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000197,synthetic_240_5_3,synthetic_240_5_3__faulty__dead_state_intro__197043,small,5,10,3,dead_state_intro,15.400000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000198,synthetic_241_10_5,synthetic_241_10_5__faulty__guard_flip__198043,medium,10,30,5,guard_flip,19.520000,1.000000,1.000000,1.000000,1.000000,0.987179,0.012821,True,True,completed
case_000199,synthetic_242_20_10,synthetic_242_20_10__faulty__guard_weaken__199043,large,20,80,10,guard_weaken,35.370000,1.000000,1.000000,1.000000,1.000000,0.996154,0.003846,True,True,completed
case_000200,synthetic_243_50_15,synthetic_243_50_15__faulty__guard_strengthen__200043,very_large,50,253,15,guard_strengthen,59.600000,1.000000,1.000000,1.000000,1.000000,0.998723,0.001277,True,True,completed
case_000201,synthetic_244_5_3,synthetic_244_5_3__faulty__action_corruption__201043,small,5,11,3,action_corruption,13.880000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000202,synthetic_245_10_5,synthetic_245_10_5__faulty__timeout_corruption__202043,medium,10,31,5,timeout_corruption,23.880000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000203,synthetic_246_20_10,synthetic_246_20_10__faulty__delay_corruption__203043,large,20,82,10,delay_corruption,32.620000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000204,synthetic_247_50_15,synthetic_247_50_15__faulty__nondeterminism_intro__204043,very_large,50,253,15,nondeterminism_intro,58.970000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000205,synthetic_248_5_3,synthetic_248_5_3__faulty__unreachable_state_intro__205043,small,5,10,3,unreachable_state_intro,14.050000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000206,,,medium,0,0,0,variable_intra_class,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'variable_intra_class' for case 206: variable_intra_class requires at least one FSM variable
case_000207,synthetic_250_20_10,synthetic_250_20_10__faulty__guard_inter_class__207043,large,20,80,10,guard_inter_class,32.960000,1.000000,1.000000,1.000000,1.000000,0.995833,0.004167,True,False,completed
case_000208,synthetic_251_50_15,synthetic_251_50_15__faulty__action_full_mutation__208043,very_large,50,250,15,action_full_mutation,60.530000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000209,,,small,0,0,0,timed_selective_mutation,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,False,False,failed: Could not apply operator 'timed_selective_mutation' for case 209: timed_selective_mutation requires timed transitions
case_000210,synthetic_253_10_5,synthetic_253_10_5__faulty__missing_transition__210043,medium,10,31,5,missing_transition,24.580000,1.000000,1.000000,1.000000,1.000000,0.986842,0.013158,True,True,completed
case_000211,synthetic_254_20_10,synthetic_254_20_10__faulty__wrong_target__211043,large,20,80,10,wrong_target,32.990000,1.000000,1.000000,1.000000,1.000000,0.995902,0.004098,True,True,completed
case_000212,synthetic_255_50_15,synthetic_255_50_15__faulty__wrong_source__212043,very_large,50,250,15,wrong_source,61.290000,1.000000,1.000000,1.000000,1.000000,0.986047,0.013953,True,False,completed
case_000213,synthetic_256_5_3,synthetic_256_5_3__faulty__wrong_event__213043,small,5,10,3,wrong_event,15.400000,1.000000,1.000000,1.000000,1.000000,0.961538,0.038462,True,True,completed
case_000214,synthetic_257_10_5,synthetic_257_10_5__faulty__wrong_initial_state__214043,medium,10,30,5,wrong_initial_state,21.830000,1.000000,1.000000,1.000000,1.000000,0.000000,1.000000,True,True,completed
case_000215,synthetic_258_20_10,synthetic_258_20_10__faulty__duplicate_transition__215043,large,20,80,10,duplicate_transition,33.710000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,False,completed
case_000216,synthetic_259_50_15,synthetic_259_50_15__faulty__dead_state_intro__216043,very_large,50,253,15,dead_state_intro,61.200000,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,True,True,completed
case_000217,synthetic_260_5_3,synthetic_260_5_3__faulty__guard_flip__217043,small,5,10,3,guard_flip,14.050000,1.000000,1.000000,1.000000,1.000000,0.961538,0.038462,True,True,completed
