case_id,oracle_depth,declared_max_steps,mutation_operator,size_class,scenario_policy,reference_bpr,faulty_bpr,bpr_delta,fault_detected,final_bpr,repair_delta_bpr,complete_repair,effective_repair,oracle_state_coverage,oracle_transition_coverage,oracle_event_coverage,scenario_count,mean_scenario_length,median_scenario_length,max_scenario_length,max_scenario_steps
case_000108,exhaustive_like,40,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,262,31.408397,31.0,40,40
case_000139,exhaustive_like,40,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000082,exhaustive_like,40,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000101,exhaustive_like,40,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000120,exhaustive_like,40,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,265,31.403774,31,40,40
case_000103,exhaustive_like,40,guard_flip,large,depth-forced,1.0,0.785738,0.214262,True,1.0,0.214262,True,True,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000122,exhaustive_like,40,guard_flip,medium,depth-forced,1.0,0.650694,0.349306,True,1.0,0.349306,True,True,1.0,1.0,1.0,43,33.488372,32,40,40
case_000141,exhaustive_like,40,guard_flip,small,depth-forced,1.0,0.157161,0.842839,True,1.0,0.842839,True,True,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000084,exhaustive_like,40,guard_flip,very_large,depth-forced,1.0,0.92615,0.07385,True,1.0,0.07385,True,True,1.0,1.0,1.0,263,31.406844,31,40,40
case_000131,exhaustive_like,40,guard_inter_class,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,95,32.126316,31,40,40
case_000150,exhaustive_like,40,guard_inter_class,medium,depth-forced,1.0,0.443262,0.556738,True,1.0,0.556738,True,True,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000093,exhaustive_like,40,guard_inter_class,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000112,exhaustive_like,40,guard_inter_class,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,265,31.403774,31,40,40
case_000143,exhaustive_like,40,guard_strengthen,large,depth-forced,1.0,0.883985,0.116015,True,1.0,0.116015,True,True,1.0,1.0,1.0,93,32.16129,31,40,40
case_000086,exhaustive_like,40,guard_strengthen,medium,depth-forced,1.0,0.680142,0.319858,True,1.0,0.319858,True,True,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000105,exhaustive_like,40,guard_strengthen,small,depth-forced,1.0,0.296578,0.703422,True,1.0,0.703422,True,True,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000124,exhaustive_like,40,guard_strengthen,very_large,depth-forced,1.0,0.969489,0.030511,True,1.0,0.030511,True,True,1.0,1.0,1.0,264,31.409091,31.0,40,40
case_000123,exhaustive_like,40,guard_weaken,large,depth-forced,1.0,0.872592,0.127408,True,1.0,0.127408,True,True,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000142,exhaustive_like,40,guard_weaken,medium,depth-forced,1.0,0.478723,0.521277,True,1.0,0.521277,True,True,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000085,exhaustive_like,40,guard_weaken,small,depth-forced,1.0,0.334146,0.665854,True,1.0,0.665854,True,True,1.0,1.0,1.0,23,35.652174,40,40,40
case_000104,exhaustive_like,40,guard_weaken,very_large,depth-forced,1.0,0.898651,0.101349,True,1.0,0.101349,True,True,1.0,1.0,1.0,262,31.408397,31.0,40,40
case_000115,exhaustive_like,40,missing_transition,large,depth-forced,1.0,0.892089,0.107911,True,1.0,0.107911,True,True,1.0,1.0,1.0,94,32.138298,31.0,40,40
case_000134,exhaustive_like,40,missing_transition,medium,depth-forced,1.0,0.475887,0.524113,True,1.0,0.524113,True,True,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000077,exhaustive_like,40,missing_transition,small,depth-forced,1.0,0.269512,0.730488,True,1.0,0.730488,True,True,1.0,1.0,1.0,23,35.652174,40,40,40
case_000096,exhaustive_like,40,missing_transition,very_large,depth-forced,1.0,0.980678,0.019322,True,1.0,0.019322,True,True,1.0,1.0,1.0,262,31.408397,31.0,40,40
case_000147,exhaustive_like,40,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,93,32.16129,31,40,40
case_000090,exhaustive_like,40,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000109,exhaustive_like,40,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,24,35.5,36.0,40,40
case_000128,exhaustive_like,40,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,263,31.406844,31,40,40
case_000107,exhaustive_like,40,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000126,exhaustive_like,40,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000145,exhaustive_like,40,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,23,35.652174,40,40,40
case_000088,exhaustive_like,40,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,262,31.408397,31.0,40,40
case_000091,exhaustive_like,40,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000110,exhaustive_like,40,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000129,exhaustive_like,40,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,23,35.652174,40,40,40
case_000148,exhaustive_like,40,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,262,31.408397,31.0,40,40
case_000099,exhaustive_like,40,wrong_event,large,depth-forced,1.0,0.816154,0.183846,True,1.0,0.183846,True,True,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000118,exhaustive_like,40,wrong_event,medium,depth-forced,1.0,0.621986,0.378014,True,1.0,0.378014,True,True,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000137,exhaustive_like,40,wrong_event,small,depth-forced,1.0,0.259823,0.740177,True,1.0,0.740177,True,True,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000080,exhaustive_like,40,wrong_event,very_large,depth-forced,1.0,0.959961,0.040039,True,1.0,0.040039,True,True,1.0,1.0,1.0,264,31.409091,31.0,40,40
case_000119,exhaustive_like,40,wrong_initial_state,large,depth-forced,1.0,0.0,1.0,True,0.503211,0.503211,False,True,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000138,exhaustive_like,40,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.150694,0.150694,False,True,1.0,1.0,1.0,43,33.488372,32,40,40
case_000081,exhaustive_like,40,wrong_initial_state,small,depth-forced,1.0,0.0,1.0,True,0.619512,0.619512,False,True,1.0,1.0,1.0,23,35.652174,40,40,40
case_000100,exhaustive_like,40,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.368515,0.368515,False,True,1.0,1.0,1.0,267,31.404494,31,40,40
case_000079,exhaustive_like,40,wrong_source,large,depth-forced,1.0,0.655299,0.344701,True,0.730525,0.075226,False,True,1.0,1.0,1.0,93,32.16129,31,40,40
case_000098,exhaustive_like,40,wrong_source,medium,depth-forced,1.0,0.753191,0.246809,True,1.0,0.246809,True,True,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000117,exhaustive_like,40,wrong_source,small,depth-forced,1.0,0.069708,0.930292,True,1.0,0.930292,True,True,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000136,exhaustive_like,40,wrong_source,very_large,depth-forced,1.0,0.852199,0.147801,True,0.944124,0.091925,False,True,1.0,1.0,1.0,265,31.403774,31,40,40
case_000135,exhaustive_like,40,wrong_target,large,depth-forced,1.0,0.928786,0.071214,True,0.928786,0.0,False,False,1.0,1.0,1.0,93,32.16129,31,40,40
case_000078,exhaustive_like,40,wrong_target,medium,depth-forced,1.0,0.752482,0.247518,True,0.752482,0.0,False,False,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000097,exhaustive_like,40,wrong_target,small,depth-forced,1.0,0.192649,0.807351,True,0.192649,0.0,False,False,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000116,exhaustive_like,40,wrong_target,very_large,depth-forced,1.0,0.953027,0.046973,True,0.953027,0.0,False,False,1.0,1.0,1.0,263,31.406844,31,40,40
case_000163,exhaustive_like,40,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000182,exhaustive_like,40,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000201,exhaustive_like,40,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,23,35.652174,40,40,40
case_000220,exhaustive_like,40,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,263,31.406844,31,40,40
case_000227,exhaustive_like,40,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000170,exhaustive_like,40,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000189,exhaustive_like,40,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,23,35.652174,40,40,40
case_000208,exhaustive_like,40,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,262,31.408397,31.0,40,40
case_000159,exhaustive_like,40,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000178,exhaustive_like,40,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000197,exhaustive_like,40,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000216,exhaustive_like,40,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,265,31.403774,31,40,40
case_000203,exhaustive_like,40,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,94,32.138298,31.0,40,40
case_000222,exhaustive_like,40,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000165,exhaustive_like,40,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000184,exhaustive_like,40,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,264,31.409091,31.0,40,40
case_000215,exhaustive_like,40,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000158,exhaustive_like,40,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000177,exhaustive_like,40,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000196,exhaustive_like,40,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,264,31.409091,31.0,40,40
case_000179,exhaustive_like,40,guard_flip,large,depth-forced,1.0,0.808381,0.191619,True,1.0,0.191619,True,True,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000198,exhaustive_like,40,guard_flip,medium,depth-forced,1.0,0.712766,0.287234,True,1.0,0.287234,True,True,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000217,exhaustive_like,40,guard_flip,small,depth-forced,1.0,0.425856,0.574144,True,1.0,0.574144,True,True,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000160,exhaustive_like,40,guard_flip,very_large,depth-forced,1.0,0.896489,0.103511,True,1.0,0.103511,True,True,1.0,1.0,1.0,263,31.406844,31,40,40
case_000207,exhaustive_like,40,guard_inter_class,large,depth-forced,1.0,0.795877,0.204123,True,1.0,0.204123,True,True,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000226,exhaustive_like,40,guard_inter_class,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,43,33.488372,32,40,40
case_000169,exhaustive_like,40,guard_inter_class,small,depth-forced,1.0,0.242079,0.757921,True,1.0,0.757921,True,True,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000188,exhaustive_like,40,guard_inter_class,very_large,depth-forced,1.0,0.944431,0.055569,True,1.0,0.055569,True,True,1.0,1.0,1.0,263,31.406844,31,40,40
case_000219,exhaustive_like,40,guard_strengthen,large,depth-forced,1.0,0.621494,0.378506,True,1.0,0.378506,True,True,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000162,exhaustive_like,40,guard_strengthen,medium,depth-forced,1.0,0.538409,0.461591,True,1.0,0.461591,True,True,1.0,1.0,1.0,44,33.431818,31.5,40,40
case_000181,exhaustive_like,40,guard_strengthen,small,depth-forced,1.0,0.528517,0.471483,True,1.0,0.471483,True,True,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000200,exhaustive_like,40,guard_strengthen,very_large,depth-forced,1.0,0.923216,0.076784,True,1.0,0.076784,True,True,1.0,1.0,1.0,265,31.403774,31,40,40
case_000199,exhaustive_like,40,guard_weaken,large,depth-forced,1.0,0.769179,0.230821,True,1.0,0.230821,True,True,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000218,exhaustive_like,40,guard_weaken,medium,depth-forced,1.0,0.503472,0.496528,True,1.0,0.496528,True,True,1.0,1.0,1.0,43,33.488372,32,40,40
case_000161,exhaustive_like,40,guard_weaken,small,depth-forced,1.0,0.225602,0.774398,True,1.0,0.774398,True,True,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000180,exhaustive_like,40,guard_weaken,very_large,depth-forced,1.0,0.939604,0.060396,True,1.0,0.060396,True,True,1.0,1.0,1.0,262,31.408397,31.0,40,40
case_000191,exhaustive_like,40,missing_transition,large,depth-forced,1.0,0.870902,0.129098,True,1.0,0.129098,True,True,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000210,exhaustive_like,40,missing_transition,medium,depth-forced,1.0,0.933333,0.066667,True,1.0,0.066667,True,True,1.0,1.0,1.0,43,33.488372,32,40,40
case_000153,exhaustive_like,40,missing_transition,small,depth-forced,1.0,0.140684,0.859316,True,1.0,0.859316,True,True,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000172,exhaustive_like,40,missing_transition,very_large,depth-forced,1.0,0.948384,0.051616,True,1.0,0.051616,True,True,1.0,1.0,1.0,264,31.409091,31.0,40,40
case_000223,exhaustive_like,40,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,93,32.16129,31,40,40
case_000166,exhaustive_like,40,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000185,exhaustive_like,40,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000204,exhaustive_like,40,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,265,31.403774,31,40,40
case_000183,exhaustive_like,40,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000202,exhaustive_like,40,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,43,33.488372,32,40,40
case_000221,exhaustive_like,40,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,23,35.652174,40,40,40
case_000164,exhaustive_like,40,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,262,31.408397,31.0,40,40
case_000167,exhaustive_like,40,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000186,exhaustive_like,40,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000205,exhaustive_like,40,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000224,exhaustive_like,40,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,262,31.408397,31.0,40,40
case_000175,exhaustive_like,40,wrong_event,large,depth-forced,1.0,0.640081,0.359919,True,1.0,0.359919,True,True,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000194,exhaustive_like,40,wrong_event,medium,depth-forced,1.0,0.461806,0.538194,True,1.0,0.538194,True,True,1.0,1.0,1.0,43,33.488372,32,40,40
case_000213,exhaustive_like,40,wrong_event,small,depth-forced,1.0,0.558935,0.441065,True,1.0,0.441065,True,True,1.0,1.0,1.0,22,35.863636,40.0,40,40
case_000156,exhaustive_like,40,wrong_event,very_large,depth-forced,1.0,0.91214,0.08786,True,1.0,0.08786,True,True,1.0,1.0,1.0,262,31.408397,31.0,40,40
case_000195,exhaustive_like,40,wrong_initial_state,large,depth-forced,1.0,0.0,1.0,True,0.836769,0.836769,False,True,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000214,exhaustive_like,40,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.456028,0.456028,False,True,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000157,exhaustive_like,40,wrong_initial_state,small,depth-forced,1.0,0.0,1.0,True,0.517073,0.517073,False,True,1.0,1.0,1.0,23,35.652174,40,40,40
case_000176,exhaustive_like,40,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.62711,0.62711,False,True,1.0,1.0,1.0,264,31.409091,31.0,40,40
case_000155,exhaustive_like,40,wrong_source,large,depth-forced,1.0,0.916526,0.083474,True,1.0,0.083474,True,True,1.0,1.0,1.0,92,32.163043,31.0,40,40
case_000174,exhaustive_like,40,wrong_source,medium,depth-forced,1.0,0.807801,0.192199,True,1.0,0.192199,True,True,1.0,1.0,1.0,42,33.571429,32.0,40,40
case_000193,exhaustive_like,40,wrong_source,small,depth-forced,1.0,0.493902,0.506098,True,1.0,0.506098,True,True,1.0,1.0,1.0,23,35.652174,40,40,40
case_000212,exhaustive_like,40,wrong_source,very_large,depth-forced,1.0,0.901203,0.098797,True,0.965974,0.064771,False,True,1.0,1.0,1.0,262,31.408397,31.0,40,40
case_000011,extended_50,50,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,100,40.76,39.0,50,50
case_000030,extended_50,50,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,47,42.723404,40,50,50
case_000049,extended_50,50,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000068,extended_50,50,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,267,39.655431,39,50,50
case_000075,extended_50,50,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000018,extended_50,50,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,48,42.645833,40.0,50,50
case_000037,extended_50,50,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000056,extended_50,50,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000007,extended_50,50,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000026,extended_50,50,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000045,extended_50,50,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000064,extended_50,50,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000051,extended_50,50,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000070,extended_50,50,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000013,extended_50,50,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,45.481481,50,50,50
case_000032,extended_50,50,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000063,extended_50,50,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,97,40.814433,39,50,50
case_000006,extended_50,50,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000025,extended_50,50,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000044,extended_50,50,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000027,extended_50,50,guard_flip,large,depth-forced,1.0,0.621842,0.378158,True,1.0,0.378158,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000046,extended_50,50,guard_flip,medium,depth-forced,1.0,0.784772,0.215228,True,1.0,0.215228,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000065,extended_50,50,guard_flip,small,depth-forced,1.0,0.27418,0.72582,True,1.0,0.72582,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000008,extended_50,50,guard_flip,very_large,depth-forced,1.0,0.92108,0.07892,True,1.0,0.07892,True,True,1.0,1.0,1.0,271,39.649446,39,50,50
case_000055,extended_50,50,guard_inter_class,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000074,extended_50,50,guard_inter_class,medium,depth-forced,1.0,0.870558,0.129442,True,1.0,0.129442,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000017,extended_50,50,guard_inter_class,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,45.481481,50,50,50
case_000036,extended_50,50,guard_inter_class,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,269,39.650558,39,50,50
case_000067,extended_50,50,guard_strengthen,large,depth-forced,1.0,0.670834,0.329166,True,1.0,0.329166,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000010,extended_50,50,guard_strengthen,medium,depth-forced,1.0,0.680203,0.319797,True,1.0,0.319797,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000029,extended_50,50,guard_strengthen,small,depth-forced,1.0,0.154752,0.845248,True,1.0,0.845248,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000048,extended_50,50,guard_strengthen,very_large,depth-forced,1.0,0.906626,0.093374,True,1.0,0.093374,True,True,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000047,extended_50,50,guard_weaken,large,depth-forced,1.0,0.828048,0.171952,True,1.0,0.171952,True,True,1.0,1.0,1.0,99,40.767677,39,50,50
case_000066,extended_50,50,guard_weaken,medium,depth-forced,1.0,0.349239,0.650761,True,1.0,0.650761,True,True,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000009,extended_50,50,guard_weaken,small,depth-forced,1.0,0.394137,0.605863,True,1.0,0.605863,True,True,1.0,1.0,1.0,27,45.481481,50,50,50
case_000028,extended_50,50,guard_weaken,very_large,depth-forced,1.0,0.920964,0.079036,True,1.0,0.079036,True,True,1.0,1.0,1.0,269,39.650558,39,50,50
case_000039,extended_50,50,missing_transition,large,depth-forced,1.0,0.865272,0.134728,True,1.0,0.134728,True,True,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000058,extended_50,50,missing_transition,medium,depth-forced,1.0,0.619024,0.380976,True,1.0,0.380976,True,True,1.0,1.0,1.0,47,42.723404,40,50,50
case_000001,extended_50,50,missing_transition,small,depth-forced,1.0,0.109336,0.890664,True,1.0,0.890664,True,True,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000020,extended_50,50,missing_transition,very_large,depth-forced,1.0,0.870042,0.129958,True,1.0,0.129958,True,True,1.0,1.0,1.0,267,39.655431,39,50,50
case_000071,extended_50,50,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,96,40.822917,39.0,50,50
case_000014,extended_50,50,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,46,42.826087,40.0,50,50
case_000033,extended_50,50,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,26,45.730769,50.0,50,50
case_000052,extended_50,50,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,266,39.657895,39.0,50,50
case_000031,extended_50,50,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,97,40.814433,39,50,50
case_000050,extended_50,50,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,47,42.723404,40,50,50
case_000069,extended_50,50,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,45.481481,50,50,50
