case_id,tool_id,mutation_operator,oracle_detected,complete_repair,effective_repair,delta_bpr,structural_diff_top1_hit,structural_diff_top3_hit,structural_diff_top5_hit,structural_diff_rank,structural_diff_mrr
case_000110,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000112,baseline_llm_template,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000112,baseline_oracle_composite,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000112,baseline_search_bpr,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000113,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000113,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000113,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000115,baseline_llm_template,missing_transition,True,False,False,0.0,False,False,False,,0.0
case_000115,baseline_oracle_composite,missing_transition,True,False,False,0.0,False,False,False,,0.0
case_000115,baseline_search_bpr,missing_transition,True,True,True,0.0045045045045044585,False,False,False,,0.0
case_000116,baseline_llm_template,wrong_target,True,True,True,0.0011325028312570984,True,True,True,1,1.0
case_000116,baseline_oracle_composite,wrong_target,True,True,True,0.0011325028312570984,True,True,True,1,1.0
case_000116,baseline_search_bpr,wrong_target,True,True,True,0.0011325028312570984,True,True,True,1,1.0
case_000117,baseline_llm_template,wrong_source,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000117,baseline_oracle_composite,wrong_source,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000117,baseline_search_bpr,wrong_source,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000118,baseline_llm_template,wrong_event,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000118,baseline_oracle_composite,wrong_event,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000118,baseline_search_bpr,wrong_event,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000119,baseline_llm_template,wrong_initial_state,True,False,True,0.9959016393442623,False,False,False,,0.0
case_000119,baseline_oracle_composite,wrong_initial_state,True,False,True,0.9959016393442623,False,False,False,,0.0
case_000119,baseline_search_bpr,wrong_initial_state,True,False,True,0.8278688524590164,False,False,False,,0.0
case_000120,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000120,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000120,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000121,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000121,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000121,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000122,baseline_llm_template,guard_flip,True,True,True,0.012048192771084376,True,True,True,1,1.0
case_000122,baseline_oracle_composite,guard_flip,True,True,True,0.012048192771084376,True,True,True,1,1.0
case_000122,baseline_search_bpr,guard_flip,True,True,True,0.012048192771084376,True,True,True,1,1.0
case_000123,baseline_llm_template,guard_weaken,True,True,True,0.004237288135593209,True,True,True,1,1.0
case_000123,baseline_oracle_composite,guard_weaken,True,True,True,0.004237288135593209,True,True,True,1,1.0
case_000123,baseline_search_bpr,guard_weaken,True,True,True,0.004237288135593209,True,True,True,1,1.0
case_000124,baseline_llm_template,guard_strengthen,True,False,False,-0.0012706480304954804,True,True,True,1,1.0
case_000124,baseline_oracle_composite,guard_strengthen,True,False,False,-0.0012706480304954804,True,True,True,1,1.0
case_000124,baseline_search_bpr,guard_strengthen,True,True,True,0.0012706480304955914,True,True,True,1,1.0
case_000125,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000125,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000125,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000126,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000126,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000126,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000127,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000127,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000127,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000128,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000128,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000128,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000129,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000129,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000129,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000131,baseline_llm_template,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000131,baseline_oracle_composite,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000131,baseline_search_bpr,guard_inter_class,False,True,False,0.0,False,False,False,,0.0
case_000132,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000132,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000132,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000134,baseline_llm_template,missing_transition,True,True,True,0.012345679012345734,False,False,False,,0.0
case_000134,baseline_oracle_composite,missing_transition,True,True,True,0.012345679012345734,False,False,False,,0.0
case_000134,baseline_search_bpr,missing_transition,True,True,True,0.012345679012345734,False,False,False,,0.0
case_000135,baseline_llm_template,wrong_target,True,True,True,0.003875968992248069,True,True,True,1,1.0
case_000135,baseline_oracle_composite,wrong_target,True,True,True,0.003875968992248069,True,True,True,1,1.0
case_000135,baseline_search_bpr,wrong_target,True,True,True,0.003875968992248069,True,True,True,1,1.0
case_000136,baseline_llm_template,wrong_source,True,True,True,0.0023923444976076125,True,True,True,1,1.0
case_000136,baseline_oracle_composite,wrong_source,True,True,True,0.0023923444976076125,True,True,True,1,1.0
case_000136,baseline_search_bpr,wrong_source,True,True,True,0.0023923444976076125,True,True,True,1,1.0
case_000137,baseline_llm_template,wrong_event,True,True,True,0.045454545454545414,True,True,True,1,1.0
case_000137,baseline_oracle_composite,wrong_event,True,True,True,0.045454545454545414,True,True,True,1,1.0
case_000137,baseline_search_bpr,wrong_event,True,True,True,0.045454545454545414,True,True,True,1,1.0
case_000138,baseline_llm_template,wrong_initial_state,True,False,True,0.958904109589041,False,False,False,,0.0
case_000138,baseline_oracle_composite,wrong_initial_state,True,False,True,0.958904109589041,False,False,False,,0.0
case_000138,baseline_search_bpr,wrong_initial_state,True,False,True,0.547945205479452,False,False,False,,0.0
case_000139,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000139,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000139,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000140,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000140,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000140,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000141,baseline_llm_template,guard_flip,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000141,baseline_oracle_composite,guard_flip,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000141,baseline_search_bpr,guard_flip,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000142,baseline_llm_template,guard_weaken,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000142,baseline_oracle_composite,guard_weaken,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000142,baseline_search_bpr,guard_weaken,True,True,True,0.012820512820512775,True,True,True,1,1.0
case_000143,baseline_llm_template,guard_strengthen,True,True,True,0.004273504273504258,True,True,True,1,1.0
case_000143,baseline_oracle_composite,guard_strengthen,True,True,True,0.004273504273504258,True,True,True,1,1.0
case_000143,baseline_search_bpr,guard_strengthen,True,True,True,0.004273504273504258,True,True,True,1,1.0
case_000144,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000144,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000144,baseline_search_bpr,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000145,baseline_llm_template,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000145,baseline_oracle_composite,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000145,baseline_search_bpr,timeout_corruption,False,True,False,0.0,False,False,False,,0.0
case_000146,baseline_llm_template,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000146,baseline_oracle_composite,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000146,baseline_search_bpr,delay_corruption,False,True,False,0.0,False,False,False,,0.0
case_000147,baseline_llm_template,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000147,baseline_oracle_composite,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000147,baseline_search_bpr,nondeterminism_intro,False,True,False,0.0,False,False,False,,0.0
case_000148,baseline_llm_template,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000148,baseline_oracle_composite,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000148,baseline_search_bpr,unreachable_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000150,baseline_llm_template,guard_inter_class,True,False,False,0.0,True,True,True,1,1.0
case_000150,baseline_oracle_composite,guard_inter_class,True,False,False,0.0,True,True,True,1,1.0
case_000150,baseline_search_bpr,guard_inter_class,True,True,True,0.012345679012345734,True,True,True,1,1.0
case_000151,baseline_llm_template,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000151,baseline_oracle_composite,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000151,baseline_search_bpr,action_full_mutation,False,True,False,0.0,False,False,False,,0.0
case_000153,baseline_llm_template,missing_transition,True,True,True,0.7916666666666666,False,False,False,,0.0
case_000153,baseline_oracle_composite,missing_transition,True,True,True,0.7916666666666666,False,False,False,,0.0
case_000153,baseline_search_bpr,missing_transition,True,True,True,0.7916666666666666,False,False,False,,0.0
case_000154,baseline_llm_template,wrong_target,True,True,True,0.013333333333333308,True,True,True,1,1.0
case_000154,baseline_oracle_composite,wrong_target,True,True,True,0.013333333333333308,True,True,True,1,1.0
case_000154,baseline_search_bpr,wrong_target,True,True,True,0.013333333333333308,True,True,True,1,1.0
case_000155,baseline_llm_template,wrong_source,True,True,True,0.004237288135593209,True,True,True,1,1.0
case_000155,baseline_oracle_composite,wrong_source,True,True,True,0.004237288135593209,True,True,True,1,1.0
case_000155,baseline_search_bpr,wrong_source,True,True,True,0.004237288135593209,True,True,True,1,1.0
case_000156,baseline_llm_template,wrong_event,True,False,False,0.0,True,True,True,1,1.0
case_000156,baseline_oracle_composite,wrong_event,True,False,False,0.0,True,True,True,1,1.0
case_000156,baseline_search_bpr,wrong_event,True,True,True,0.0011764705882353343,True,True,True,1,1.0
case_000157,baseline_llm_template,wrong_initial_state,True,False,True,0.9523809523809523,False,False,False,,0.0
case_000157,baseline_oracle_composite,wrong_initial_state,True,False,True,0.9523809523809523,False,False,False,,0.0
case_000157,baseline_search_bpr,wrong_initial_state,True,False,True,0.7142857142857143,False,False,False,,0.0
case_000158,baseline_llm_template,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000158,baseline_oracle_composite,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000158,baseline_search_bpr,duplicate_transition,False,True,False,0.0,False,False,False,,0.0
case_000159,baseline_llm_template,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000159,baseline_oracle_composite,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000159,baseline_search_bpr,dead_state_intro,False,True,False,0.0,False,False,False,,0.0
case_000160,baseline_llm_template,guard_flip,True,False,True,0.017605633802816878,True,True,True,1,1.0
case_000160,baseline_oracle_composite,guard_flip,True,False,True,0.017605633802816878,True,True,True,1,1.0
case_000160,baseline_search_bpr,guard_flip,True,True,True,0.030516431924882625,True,True,True,1,1.0
case_000161,baseline_llm_template,guard_weaken,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000161,baseline_oracle_composite,guard_weaken,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000161,baseline_search_bpr,guard_weaken,True,True,True,0.2272727272727273,True,True,True,1,1.0
case_000162,baseline_llm_template,guard_strengthen,True,True,True,0.012658227848101222,True,True,True,1,1.0
case_000162,baseline_oracle_composite,guard_strengthen,True,True,True,0.012658227848101222,True,True,True,1,1.0
case_000162,baseline_search_bpr,guard_strengthen,True,True,True,0.012658227848101222,True,True,True,1,1.0
case_000163,baseline_llm_template,action_corruption,False,True,False,0.0,False,False,False,,0.0
case_000163,baseline_oracle_composite,action_corruption,False,True,False,0.0,False,False,False,,0.0
