case_id,source_case_id,mutation_order,is_higher_order,primary_operator,mutation_operator,ho_seed,reference_bpr,faulty_bpr,bpr_delta,fault_detected,first_order_components_detected,first_order_components_total,all_first_order_detected,coupling_eligible,coupling_detected,complete_repair,effective_repair,repair_final_bpr,repair_delta_bpr,generation_status
case_000613__ho3,case_000613,3,True,guard_weaken,"guard_weaken,wrong_event,wrong_source",66509,1.0,0.5,0.5,True,3,3,True,True,True,False,True,0.833333,0.333333,generated
case_000763,case_000763,1,False,missing_transition,missing_transition,,1.0,0.9,0.1,True,1,1,True,False,False,True,True,1.0,0.1,source
case_000763__ho2,case_000763,2,True,missing_transition,"missing_transition,wrong_target",61855,1.0,0.4,0.6,True,2,2,True,True,True,False,True,0.5,0.1,generated
case_000763__ho3,case_000763,3,True,missing_transition,"missing_transition,guard_weaken,guard_strengthen",13026,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.9,0.9,generated
case_000213,case_000213,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000213__ho2,case_000213,2,True,action_corruption,"action_corruption,missing_transition",23082,1.0,0.833333,0.166667,True,1,2,False,False,False,True,True,1.0,0.166667,generated
case_000213__ho3,case_000213,3,True,action_corruption,"action_corruption,wrong_source,guard_weaken",6279,1.0,0.5,0.5,True,2,3,False,False,False,True,True,1.0,0.5,generated
case_000313,case_000313,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000313__ho2,case_000313,2,True,duplicate_transition,"duplicate_transition,wrong_source",41548,1.0,0.958333,0.041667,True,1,2,False,False,False,True,True,1.0,0.041667,generated
case_000313__ho3,case_000313,3,True,duplicate_transition,"duplicate_transition,missing_transition,wrong_event",20945,1.0,0.916667,0.083333,True,2,3,False,False,False,True,True,1.0,0.083333,generated
case_000263,case_000263,1,False,guard_flip,guard_flip,,1.0,0.875,0.125,True,1,1,True,False,False,True,True,1.0,0.125,source
case_000263__ho2,case_000263,2,True,guard_flip,"guard_flip,guard_weaken",51203,1.0,0.375,0.625,True,2,2,True,True,True,False,True,0.875,0.5,generated
case_000263__ho3,case_000263,3,True,guard_flip,"guard_flip,guard_strengthen,wrong_initial_state",5950,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.875,0.875,generated
case_000363,case_000363,1,False,wrong_target,wrong_target,,1.0,0.9,0.1,True,1,1,True,False,False,False,False,0.9,0.0,source
case_000363__ho2,case_000363,2,True,wrong_target,"wrong_target,wrong_event",86133,1.0,0.8,0.2,True,2,2,True,True,True,False,True,0.9,0.1,generated
case_000363__ho3,case_000363,3,True,wrong_target,"wrong_target,guard_weaken,guard_strengthen",86936,1.0,0.4,0.6,True,3,3,True,True,True,False,True,0.9,0.5,generated
case_000463,case_000463,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000463__ho2,case_000463,2,True,dead_state_intro,"dead_state_intro,wrong_event",46844,1.0,0.666667,0.333333,True,1,2,False,False,False,True,True,1.0,0.333333,generated
case_000463__ho3,case_000463,3,True,dead_state_intro,"dead_state_intro,guard_weaken,guard_strengthen",19649,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.666667,0.666667,generated
case_000563,case_000563,1,False,unreachable_state_intro,unreachable_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
case_000563__ho2,case_000563,2,True,unreachable_state_intro,"unreachable_state_intro,guard_weaken",28794,1.0,0.666667,0.333333,True,1,2,False,False,False,True,True,1.0,0.333333,generated
case_000563__ho3,case_000563,3,True,unreachable_state_intro,"unreachable_state_intro,wrong_event,wrong_source",51319,1.0,0.0,1.0,True,1,3,False,False,False,True,True,1.0,1.0,generated
