secondary_random_seed,case_id,source_case_id,mutation_order,is_higher_order,primary_operator,mutation_operator,ho_seed,reference_bpr,faulty_bpr,bpr_delta,fault_detected,first_order_components_detected,first_order_components_total,all_first_order_detected,coupling_eligible,coupling_detected,complete_repair,effective_repair,repair_final_bpr,repair_delta_bpr,generation_status
0,case_000042__ho3,case_000042,3,True,wrong_event,"wrong_event,wrong_target,wrong_target",36547,1.0,0.82716,0.17284,True,3,3,True,True,True,False,False,0.82716,0.0,generated
0,case_000061,case_000061,1,False,wrong_event,wrong_event,,1.0,0.772727,0.227273,True,1,1,True,False,False,True,True,1.0,0.227273,source
0,case_000061__ho2,case_000061,2,True,wrong_event,"wrong_event,wrong_initial_state",63619,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.227273,0.227273,generated
0,case_000061__ho3,case_000061,3,True,wrong_event,"wrong_event,guard_strengthen,wrong_source",3870,1.0,0.727273,0.272727,True,3,3,True,True,True,False,True,0.954545,0.227273,generated
0,case_000004,case_000004,1,False,wrong_event,wrong_event,,1.0,0.998802,0.001198,True,1,1,True,False,False,True,True,1.0,0.001198,source
0,case_000004__ho2,case_000004,2,True,wrong_event,"wrong_event,guard_weaken",18597,1.0,0.985629,0.014371,True,2,2,True,True,True,True,True,1.0,0.014371,generated
0,case_000004__ho3,case_000004,3,True,wrong_event,"wrong_event,guard_flip,guard_weaken",21352,1.0,0.738922,0.261078,True,3,3,True,True,True,True,True,1.0,0.261078,generated
0,case_000043,case_000043,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.864754,0.864754,source
0,case_000043__ho2,case_000043,2,True,wrong_initial_state,"wrong_initial_state,missing_transition",20888,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.995902,0.995902,generated
0,case_000043__ho3,case_000043,3,True,wrong_initial_state,"wrong_initial_state,wrong_event,wrong_event",65685,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.82377,0.82377,generated
0,case_000062,case_000062,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.283951,0.283951,source
0,case_000062__ho2,case_000062,2,True,wrong_initial_state,"wrong_initial_state,guard_strengthen",68992,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.08642,0.08642,generated
0,case_000062__ho3,case_000062,3,True,wrong_initial_state,"wrong_initial_state,missing_transition,wrong_target",58301,1.0,0.703704,0.296296,True,3,3,True,True,True,False,True,0.987654,0.283951,generated
0,case_000005,case_000005,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,False,0.0,0.0,source
0,case_000005__ho2,case_000005,2,True,wrong_initial_state,"wrong_initial_state,guard_weaken",64403,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.772727,0.772727,generated
0,case_000005__ho3,case_000005,3,True,wrong_initial_state,"wrong_initial_state,guard_weaken,wrong_target",3822,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.454545,0.454545,generated
0,case_000024,case_000024,1,False,wrong_initial_state,wrong_initial_state,,1.0,0.0,1.0,True,1,1,True,False,False,False,True,0.69483,0.69483,source
0,case_000024__ho2,case_000024,2,True,wrong_initial_state,"wrong_initial_state,wrong_source",32267,1.0,0.184111,0.815889,True,2,2,True,True,True,False,True,0.846154,0.662043,generated
0,case_000024__ho3,case_000024,3,True,wrong_initial_state,"wrong_initial_state,guard_flip,wrong_target",50790,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.509458,0.509458,generated
0,case_000003,case_000003,1,False,wrong_source,wrong_source,,1.0,0.995902,0.004098,True,1,1,True,False,False,True,True,1.0,0.004098,source
0,case_000003__ho2,case_000003,2,True,wrong_source,"wrong_source,guard_strengthen",42316,1.0,0.909836,0.090164,True,2,2,True,True,True,True,True,1.0,0.090164,generated
0,case_000003__ho3,case_000003,3,True,wrong_source,"wrong_source,guard_strengthen,guard_weaken",27089,1.0,0.987705,0.012295,True,3,3,True,True,True,True,True,1.0,0.012295,generated
0,case_000022,case_000022,1,False,wrong_source,wrong_source,,1.0,0.906667,0.093333,True,1,1,True,False,False,True,True,1.0,0.093333,source
0,case_000022__ho2,case_000022,2,True,wrong_source,"wrong_source,wrong_target",35556,1.0,0.546667,0.453333,True,2,2,True,True,True,True,True,1.0,0.453333,generated
0,case_000022__ho3,case_000022,3,True,wrong_source,"wrong_source,guard_flip,guard_strengthen",19113,1.0,0.893333,0.106667,True,3,3,True,True,True,False,True,0.986667,0.093333,generated
0,case_000041,case_000041,1,False,wrong_source,wrong_source,,1.0,0.772727,0.227273,True,1,1,True,False,False,True,True,1.0,0.227273,source
0,case_000041__ho2,case_000041,2,True,wrong_source,"wrong_source,wrong_initial_state",3837,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.227273,0.227273,generated
0,case_000041__ho3,case_000041,3,True,wrong_source,"wrong_source,wrong_event,wrong_target",76896,1.0,0.863636,0.136364,True,3,3,True,True,True,False,True,0.954545,0.090909,generated
0,case_000060,case_000060,1,False,wrong_source,wrong_source,,1.0,0.987135,0.012865,True,1,1,True,False,False,True,True,1.0,0.012865,source
0,case_000060__ho2,case_000060,2,True,wrong_source,"wrong_source,wrong_target",50997,1.0,0.997661,0.002339,True,2,2,True,True,True,False,True,0.99883,0.00117,generated
0,case_000060__ho3,case_000060,3,True,wrong_source,"wrong_source,missing_transition,wrong_initial_state",19992,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.985965,0.985965,generated
0,case_000059,case_000059,1,False,wrong_target,wrong_target,,1.0,0.995951,0.004049,True,1,1,True,False,False,False,False,0.995951,0.0,source
0,case_000059__ho2,case_000059,2,True,wrong_target,"wrong_target,wrong_initial_state",48435,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.218623,0.218623,generated
0,case_000059__ho3,case_000059,3,True,wrong_target,"wrong_target,wrong_initial_state,guard_flip",142,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.214575,0.214575,generated
0,case_000002,case_000002,1,False,wrong_target,wrong_target,,1.0,0.986842,0.013158,True,1,1,True,False,False,False,False,0.986842,0.0,source
0,case_000002__ho2,case_000002,2,True,wrong_target,"wrong_target,wrong_initial_state",46410,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.184211,0.184211,generated
0,case_000002__ho3,case_000002,3,True,wrong_target,"wrong_target,guard_flip,guard_weaken",51367,1.0,0.881579,0.118421,True,3,3,True,True,True,False,True,0.907895,0.026316,generated
0,case_000021,case_000021,1,False,wrong_target,wrong_target,,1.0,0.961538,0.038462,True,1,1,True,False,False,False,False,0.961538,0.0,source
0,case_000021__ho2,case_000021,2,True,wrong_target,"wrong_target,wrong_initial_state",97319,1.0,0.0,1.0,True,2,2,True,True,True,False,True,0.038462,0.038462,generated
0,case_000021__ho3,case_000021,3,True,wrong_target,"wrong_target,wrong_event,wrong_source",62090,1.0,0.038462,0.961538,True,3,3,True,True,True,False,True,0.923077,0.884615,generated
0,case_000040,case_000040,1,False,wrong_target,wrong_target,,1.0,0.985951,0.014049,True,1,1,True,False,False,False,False,0.985951,0.0,source
0,case_000040__ho2,case_000040,2,True,wrong_target,"wrong_target,missing_transition",18811,1.0,0.997446,0.002554,True,2,2,True,True,True,False,True,0.998723,0.001277,generated
0,case_000040__ho3,case_000040,3,True,wrong_target,"wrong_target,missing_transition,wrong_initial_state",25686,1.0,0.0,1.0,True,3,3,True,True,True,False,True,0.660281,0.660281,generated
0,case_000087,case_000087,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000087__ho2,case_000087,2,True,action_corruption,"action_corruption,missing_transition",61806,1.0,0.995968,0.004032,True,1,2,False,False,False,True,True,1.0,0.004032,generated
0,case_000087__ho3,case_000087,3,True,action_corruption,"action_corruption,guard_flip,wrong_source",54131,1.0,0.991935,0.008065,True,2,3,False,False,False,True,True,1.0,0.008065,generated
0,case_000106,case_000106,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000106__ho2,case_000106,2,True,action_corruption,"action_corruption,wrong_target",79014,1.0,0.901408,0.098592,True,1,2,False,False,False,False,False,0.901408,0.0,generated
0,case_000106__ho3,case_000106,3,True,action_corruption,"action_corruption,guard_weaken,missing_transition",98155,1.0,0.971831,0.028169,True,2,3,False,False,False,True,True,1.0,0.028169,generated
0,case_000125,case_000125,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000125__ho2,case_000125,2,True,action_corruption,"action_corruption,guard_weaken",18635,1.0,0.954545,0.045455,True,1,2,False,False,False,True,True,1.0,0.045455,generated
0,case_000125__ho3,case_000125,3,True,action_corruption,"action_corruption,wrong_initial_state,guard_weaken",20166,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.772727,0.772727,generated
0,case_000144,case_000144,1,False,action_corruption,action_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000144__ho2,case_000144,2,True,action_corruption,"action_corruption,guard_weaken",59991,1.0,0.987059,0.012941,True,1,2,False,False,False,True,True,1.0,0.012941,generated
0,case_000144__ho3,case_000144,3,True,action_corruption,"action_corruption,guard_strengthen,guard_flip",37306,1.0,0.997647,0.002353,True,2,3,False,False,False,True,True,1.0,0.002353,generated
0,case_000151,case_000151,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000151__ho2,case_000151,2,True,action_full_mutation,"action_full_mutation,wrong_target",20056,1.0,0.995798,0.004202,True,1,2,False,False,False,False,False,0.995798,0.0,generated
0,case_000151__ho3,case_000151,3,True,action_full_mutation,"action_full_mutation,wrong_event,wrong_event",71285,1.0,0.907563,0.092437,True,2,3,False,False,False,True,True,1.0,0.092437,generated
0,case_000094,case_000094,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000094__ho2,case_000094,2,True,action_full_mutation,"action_full_mutation,wrong_initial_state",14702,1.0,0.0,1.0,True,1,2,False,False,False,False,True,0.641026,0.641026,generated
0,case_000094__ho3,case_000094,3,True,action_full_mutation,"action_full_mutation,guard_flip,guard_strengthen",43347,1.0,0.551282,0.448718,True,2,3,False,False,False,True,True,1.0,0.448718,generated
0,case_000113,case_000113,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000113__ho2,case_000113,2,True,action_full_mutation,"action_full_mutation,guard_weaken",47401,1.0,0.952381,0.047619,True,1,2,False,False,False,True,True,1.0,0.047619,generated
0,case_000113__ho3,case_000113,3,True,action_full_mutation,"action_full_mutation,wrong_source,guard_weaken",86916,1.0,0.47619,0.52381,True,2,3,False,False,False,False,True,0.952381,0.47619,generated
0,case_000132,case_000132,1,False,action_full_mutation,action_full_mutation,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000132__ho2,case_000132,2,True,action_full_mutation,"action_full_mutation,guard_flip",75921,1.0,0.998837,0.001163,True,1,2,False,False,False,True,True,1.0,0.001163,generated
0,case_000132__ho3,case_000132,3,True,action_full_mutation,"action_full_mutation,guard_strengthen,guard_weaken",68076,1.0,0.997674,0.002326,True,2,3,False,False,False,True,True,1.0,0.002326,generated
0,case_000083,case_000083,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000083__ho2,case_000083,2,True,dead_state_intro,"dead_state_intro,wrong_source",38052,1.0,0.857759,0.142241,True,1,2,False,False,False,True,True,1.0,0.142241,generated
0,case_000083__ho3,case_000083,3,True,dead_state_intro,"dead_state_intro,missing_transition,missing_transition",17769,1.0,0.991379,0.008621,True,2,3,False,False,False,True,True,1.0,0.008621,generated
0,case_000102,case_000102,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000102__ho2,case_000102,2,True,dead_state_intro,"dead_state_intro,guard_strengthen",92332,1.0,0.985915,0.014085,True,1,2,False,False,False,True,True,1.0,0.014085,generated
0,case_000102__ho3,case_000102,3,True,dead_state_intro,"dead_state_intro,guard_strengthen,wrong_initial_state",33329,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.774648,0.774648,generated
0,case_000121,case_000121,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000121__ho2,case_000121,2,True,dead_state_intro,"dead_state_intro,wrong_initial_state",61105,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
0,case_000121__ho3,case_000121,3,True,dead_state_intro,"dead_state_intro,wrong_target,wrong_event",40780,1.0,0.769231,0.230769,True,2,3,False,False,False,False,True,0.961538,0.192308,generated
0,case_000140,case_000140,1,False,dead_state_intro,dead_state_intro,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000140__ho2,case_000140,2,True,dead_state_intro,"dead_state_intro,wrong_event",21565,1.0,0.998703,0.001297,True,1,2,False,False,False,True,True,1.0,0.001297,generated
0,case_000140__ho3,case_000140,3,True,dead_state_intro,"dead_state_intro,guard_weaken,guard_weaken",11616,1.0,0.997406,0.002594,True,2,3,False,False,False,True,True,1.0,0.002594,generated
0,case_000127,case_000127,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000127__ho2,case_000127,2,True,delay_corruption,"delay_corruption,wrong_initial_state",37838,1.0,0.0,1.0,True,1,2,False,False,False,True,True,1.0,1.0,generated
0,case_000127__ho3,case_000127,3,True,delay_corruption,"delay_corruption,missing_transition,wrong_target",6771,1.0,0.992188,0.007812,True,2,3,False,False,False,False,True,0.996094,0.003906,generated
0,case_000146,case_000146,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000146__ho2,case_000146,2,True,delay_corruption,"delay_corruption,missing_transition",82914,1.0,0.987654,0.012346,True,1,2,False,False,False,True,True,1.0,0.012346,generated
0,case_000146__ho3,case_000146,3,True,delay_corruption,"delay_corruption,missing_transition,wrong_target",37983,1.0,0.975309,0.024691,True,2,3,False,False,False,False,True,0.987654,0.012346,generated
0,case_000089,case_000089,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000089__ho2,case_000089,2,True,delay_corruption,"delay_corruption,wrong_initial_state",43388,1.0,0.0,1.0,True,1,2,False,False,False,False,True,0.227273,0.227273,generated
0,case_000089__ho3,case_000089,3,True,delay_corruption,"delay_corruption,wrong_target,guard_strengthen",81921,1.0,0.909091,0.090909,True,2,3,False,False,False,False,True,0.954545,0.045455,generated
0,case_000108,case_000108,1,False,delay_corruption,delay_corruption,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000108__ho2,case_000108,2,True,delay_corruption,"delay_corruption,guard_weaken",54324,1.0,0.99881,0.00119,True,1,2,False,False,False,True,True,1.0,0.00119,generated
0,case_000108__ho3,case_000108,3,True,delay_corruption,"delay_corruption,wrong_event,guard_weaken",32153,1.0,0.866667,0.133333,True,2,3,False,False,False,True,True,1.0,0.133333,generated
0,case_000139,case_000139,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000139__ho2,case_000139,2,True,duplicate_transition,"duplicate_transition,guard_weaken",87999,1.0,0.995902,0.004098,True,1,2,False,False,False,True,True,1.0,0.004098,generated
0,case_000139__ho3,case_000139,3,True,duplicate_transition,"duplicate_transition,guard_strengthen,guard_flip",45826,1.0,0.991803,0.008197,True,2,3,False,False,False,True,True,1.0,0.008197,generated
0,case_000082,case_000082,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000082__ho2,case_000082,2,True,duplicate_transition,"duplicate_transition,wrong_target",67986,1.0,0.679487,0.320513,True,1,2,False,False,False,False,False,0.679487,0.0,generated
0,case_000082__ho3,case_000082,3,True,duplicate_transition,"duplicate_transition,wrong_initial_state,wrong_target",16111,1.0,0.0,1.0,True,2,3,False,False,False,False,True,0.474359,0.474359,generated
0,case_000101,case_000101,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000101__ho2,case_000101,2,True,duplicate_transition,"duplicate_transition,wrong_target",46895,1.0,0.954545,0.045455,True,1,2,False,False,False,False,False,0.954545,0.0,generated
0,case_000101__ho3,case_000101,3,True,duplicate_transition,"duplicate_transition,guard_weaken,guard_flip",82994,1.0,0.772727,0.227273,True,2,3,False,False,False,True,True,1.0,0.227273,generated
0,case_000120,case_000120,1,False,duplicate_transition,duplicate_transition,,1.0,1.0,0.0,False,0,1,False,False,False,True,False,1.0,0.0,source
0,case_000120__ho2,case_000120,2,True,duplicate_transition,"duplicate_transition,guard_weaken",97639,1.0,0.998825,0.001175,True,1,2,False,False,False,True,True,1.0,0.001175,generated
0,case_000120__ho3,case_000120,3,True,duplicate_transition,"duplicate_transition,guard_weaken,wrong_target",32106,1.0,0.915394,0.084606,True,2,3,False,False,False,False,True,0.92832,0.012926,generated
