case_id,oracle_depth,declared_max_steps,mutation_operator,size_class,scenario_policy,reference_bpr,faulty_bpr,bpr_delta,fault_detected,final_bpr,repair_delta_bpr,complete_repair,effective_repair,oracle_state_coverage,oracle_transition_coverage,oracle_event_coverage,scenario_count,mean_scenario_length,median_scenario_length,max_scenario_length,max_scenario_steps
case_000180,shallow,5,guard_weaken,very_large,depth-forced,1.0,0.994089,0.005911,True,1.0,0.005911,True,True,1.0,1.0,1.0,240,4.229167,4.0,5,5
case_000191,shallow,5,missing_transition,large,depth-forced,1.0,0.993528,0.006472,True,1.0,0.006472,True,True,1.0,1.0,1.0,76,4.065789,4.0,5,5
case_000210,shallow,5,missing_transition,medium,depth-forced,1.0,0.965812,0.034188,True,1.0,0.034188,True,True,1.0,1.0,1.0,29,4.034483,4,5,5
case_000153,shallow,5,missing_transition,small,depth-forced,1.0,0.275,0.725,True,1.0,0.725,True,True,1.0,1.0,1.0,10,4,4.0,5,5
case_000172,shallow,5,missing_transition,very_large,depth-forced,1.0,0.996113,0.003887,True,1.0,0.003887,True,True,1.0,1.0,1.0,241,4.26971,4,5,5
case_000223,shallow,5,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,78,4.038462,4.0,5,5
case_000166,shallow,5,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,4.037037,4,5,5
case_000185,shallow,5,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,10,4,4.0,5,5
case_000204,shallow,5,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,244,4.20082,4.0,5,5
case_000183,shallow,5,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,76,4.118421,4.0,5,5
case_000202,shallow,5,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,29,4.068966,4,5,5
case_000221,shallow,5,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,9,4.111111,4,5,5
case_000164,shallow,5,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,243,4.193416,4,5,5
case_000167,shallow,5,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,76,4.052632,4.0,5,5
case_000186,shallow,5,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,29,4.068966,4,5,5
case_000205,shallow,5,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,10,3.9,4.0,5,5
case_000224,shallow,5,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,236,4.194915,4.0,5,5
case_000175,shallow,5,wrong_event,large,depth-forced,1.0,0.990354,0.009646,True,1.0,0.009646,True,True,1.0,1.0,1.0,75,4.146667,4,5,5
case_000194,shallow,5,wrong_event,medium,depth-forced,1.0,0.932203,0.067797,True,1.0,0.067797,True,True,1.0,1.0,1.0,29,4.068966,4,5,5
case_000213,shallow,5,wrong_event,small,depth-forced,1.0,0.891892,0.108108,True,1.0,0.108108,True,True,1.0,1.0,1.0,9,4.111111,4,5,5
case_000156,shallow,5,wrong_event,very_large,depth-forced,1.0,0.996994,0.003006,True,1.0,0.003006,True,True,1.0,1.0,1.0,238,4.193277,4.0,5,5
case_000195,shallow,5,wrong_initial_state,large,depth-forced,1.0,0.0,1.0,True,0.8375,0.8375,False,True,1.0,1.0,1.0,78,4.102564,4.0,5,5
case_000214,shallow,5,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.434426,0.434426,False,True,1.0,1.0,1.0,30,4.066667,4.0,5,5
case_000157,shallow,5,wrong_initial_state,small,depth-forced,1.0,0.0,1.0,True,0.511628,0.511628,False,True,1.0,1.0,1.0,11,3.909091,4,5,5
case_000176,shallow,5,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.617108,0.617108,False,True,1.0,1.0,1.0,234,4.196581,4.0,5,5
case_000155,shallow,5,wrong_source,large,depth-forced,1.0,0.996825,0.003175,True,1.0,0.003175,True,True,1.0,1.0,1.0,77,4.090909,4,5,5
case_000174,shallow,5,wrong_source,medium,depth-forced,1.0,0.983607,0.016393,True,1.0,0.016393,True,True,1.0,1.0,1.0,30,4.066667,4.0,5,5
case_000193,shallow,5,wrong_source,small,depth-forced,1.0,0.925,0.075,True,1.0,0.075,True,True,1.0,1.0,1.0,10,4,4.0,5,5
case_000212,shallow,5,wrong_source,very_large,depth-forced,1.0,0.984466,0.015534,True,0.997087,0.012621,False,True,1.0,1.0,1.0,244,4.221311,4.0,5,5
case_000211,shallow,5,wrong_target,large,depth-forced,1.0,0.984227,0.015773,True,0.984227,0.0,False,False,1.0,1.0,1.0,77,4.116883,4,5,5
case_000154,shallow,5,wrong_target,medium,depth-forced,1.0,0.974138,0.025862,True,0.974138,0.0,False,False,1.0,1.0,1.0,29,4,4,5,5
case_000173,shallow,5,wrong_target,small,depth-forced,1.0,0.883721,0.116279,True,0.883721,0.0,False,False,1.0,1.0,1.0,11,3.909091,4,5,5
case_000192,shallow,5,wrong_target,very_large,depth-forced,1.0,0.999002,0.000998,True,0.999002,0.0,False,False,1.0,1.0,1.0,240,4.175,4.0,5,5
case_000239,shallow,5,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,78,4.038462,4.0,5,5
case_000258,shallow,5,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,29,4.068966,4,5,5
case_000277,shallow,5,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,10,4,4.0,5,5
case_000296,shallow,5,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,241,4.182573,4,5,5
case_000303,shallow,5,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,76,4.144737,4.0,5,5
case_000246,shallow,5,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,3.966667,4.0,5,5
case_000265,shallow,5,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,10,4,4.0,5,5
case_000284,shallow,5,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,242,4.18595,4.0,5,5
case_000235,shallow,5,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,76,4.144737,4.0,5,5
case_000254,shallow,5,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,29,4.034483,4,5,5
case_000273,shallow,5,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,10,3.9,4.0,5,5
case_000292,shallow,5,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,238,4.298319,4.0,6,6
case_000279,shallow,5,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,80,4.1125,4.0,5,5
case_000298,shallow,5,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,4.111111,4,5,5
case_000241,shallow,5,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,9,3.888889,4,5,5
case_000260,shallow,5,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,241,4.211618,4,5,5
case_000291,shallow,5,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,75,4.066667,4,5,5
case_000234,shallow,5,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,29,4.068966,4,5,5
case_000253,shallow,5,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,9,4.111111,4,5,5
case_000272,shallow,5,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,245,4.195918,4,5,5
case_000255,shallow,5,guard_flip,large,depth-forced,1.0,0.990536,0.009464,True,1.0,0.009464,True,True,1.0,1.0,1.0,78,4.064103,4.0,5,5
case_000274,shallow,5,guard_flip,medium,depth-forced,1.0,0.920354,0.079646,True,1.0,0.079646,True,True,1.0,1.0,1.0,28,4.035714,4.0,5,5
case_000293,shallow,5,guard_flip,small,depth-forced,1.0,0.861111,0.138889,True,1.0,0.138889,True,True,1.0,1.0,1.0,9,4,4,5,5
case_000236,shallow,5,guard_flip,very_large,depth-forced,1.0,0.99609,0.00391,True,1.0,0.00391,True,True,1.0,1.0,1.0,243,4.209877,4,5,5
case_000283,shallow,5,guard_inter_class,large,depth-forced,1.0,0.987261,0.012739,True,1.0,0.012739,True,True,1.0,1.0,1.0,76,4.131579,4.0,5,5
case_000302,shallow,5,guard_inter_class,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,4,4.0,5,5
case_000245,shallow,5,guard_inter_class,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,10,3.9,4.0,5,5
case_000264,shallow,5,guard_inter_class,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,233,4.321888,4,5,5
case_000295,shallow,5,guard_strengthen,large,depth-forced,1.0,0.952532,0.047468,True,1.0,0.047468,True,True,1.0,1.0,1.0,77,4.103896,4,5,5
case_000238,shallow,5,guard_strengthen,medium,depth-forced,1.0,0.847458,0.152542,True,1.0,0.152542,True,True,1.0,1.0,1.0,29,4.068966,4,5,5
case_000257,shallow,5,guard_strengthen,small,depth-forced,1.0,0.944444,0.055556,True,1.0,0.055556,True,True,1.0,1.0,1.0,9,4,4,5,5
case_000276,shallow,5,guard_strengthen,very_large,depth-forced,1.0,0.993028,0.006972,True,1.0,0.006972,True,True,1.0,1.0,1.0,240,4.183333,4.0,5,5
case_000275,shallow,5,guard_weaken,large,depth-forced,1.0,0.996795,0.003205,True,1.0,0.003205,True,True,1.0,1.0,1.0,77,4.051948,4,5,5
case_000294,shallow,5,guard_weaken,medium,depth-forced,1.0,0.919643,0.080357,True,1.0,0.080357,True,True,1.0,1.0,1.0,27,4.148148,4,5,5
case_000237,shallow,5,guard_weaken,small,depth-forced,1.0,0.871795,0.128205,True,1.0,0.128205,True,True,1.0,1.0,1.0,10,3.9,4.0,5,5
case_000256,shallow,5,guard_weaken,very_large,depth-forced,1.0,0.99709,0.00291,True,1.0,0.00291,True,True,1.0,1.0,1.0,242,4.260331,4.0,6,6
case_000267,shallow,5,missing_transition,large,depth-forced,1.0,0.975,0.025,True,1.0,0.025,True,True,1.0,1.0,1.0,77,4.155844,4,5,5
case_000286,shallow,5,missing_transition,medium,depth-forced,1.0,0.877049,0.122951,True,1.0,0.122951,True,True,1.0,1.0,1.0,30,4.066667,4.0,5,5
case_000229,shallow,5,missing_transition,small,depth-forced,1.0,0.923077,0.076923,True,1.0,0.076923,True,True,1.0,1.0,1.0,10,3.9,4.0,5,5
case_000248,shallow,5,missing_transition,very_large,depth-forced,1.0,0.999008,0.000992,True,1.0,0.000992,True,True,1.0,1.0,1.0,241,4.182573,4,5,5
case_000299,shallow,5,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,81,4.024691,4,5,5
case_000242,shallow,5,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,28,4.107143,4.0,5,5
case_000261,shallow,5,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,9,3.888889,4,5,5
case_000280,shallow,5,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,237,4.185654,4,5,5
case_000259,shallow,5,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,74,4.135135,4.0,5,5
case_000278,shallow,5,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,29,4.068966,4,5,5
case_000297,shallow,5,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,7,3.857143,4,5,5
case_000240,shallow,5,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,237,4.278481,4,5,5
case_000243,shallow,5,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,75,4.146667,4,5,5
case_000262,shallow,5,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,29,4.137931,4,5,5
case_000281,shallow,5,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,8,4,4.0,5,5
case_000300,shallow,5,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,240,4.229167,4.0,5,5
case_000251,shallow,5,wrong_event,large,depth-forced,1.0,0.981424,0.018576,True,1.0,0.018576,True,True,1.0,1.0,1.0,77,4.194805,4,5,5
case_000270,shallow,5,wrong_event,medium,depth-forced,1.0,0.868421,0.131579,True,1.0,0.131579,True,True,1.0,1.0,1.0,28,4.071429,4.0,5,5
case_000289,shallow,5,wrong_event,small,depth-forced,1.0,0.606061,0.393939,True,0.878788,0.272727,False,True,1.0,1.0,1.0,8,4.125,4.0,5,5
case_000232,shallow,5,wrong_event,very_large,depth-forced,1.0,0.984833,0.015167,True,1.0,0.015167,True,True,1.0,1.0,1.0,237,4.172996,4,5,5
case_000271,shallow,5,wrong_initial_state,large,depth-forced,1.0,0.266881,0.733119,True,0.601286,0.334405,False,True,1.0,1.0,1.0,76,4.092105,4.0,5,5
case_000290,shallow,5,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.550847,0.550847,False,True,1.0,1.0,1.0,29,4.068966,4,5,5
case_000233,shallow,5,wrong_initial_state,small,depth-forced,1.0,0.315789,0.684211,True,0.578947,0.263158,False,True,1.0,1.0,1.0,10,3.8,4.0,5,5
case_000252,shallow,5,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.793069,0.793069,False,True,1.0,1.0,1.0,237,4.261603,4,5,5
case_000231,shallow,5,wrong_source,large,depth-forced,1.0,0.993671,0.006329,True,1.0,0.006329,True,True,1.0,1.0,1.0,75,4.213333,4,5,5
case_000250,shallow,5,wrong_source,medium,depth-forced,1.0,0.940171,0.059829,True,1.0,0.059829,True,True,1.0,1.0,1.0,29,4.034483,4,5,5
case_000269,shallow,5,wrong_source,small,depth-forced,1.0,0.825,0.175,True,1.0,0.175,True,True,1.0,1.0,1.0,10,4,4.0,5,5
case_000288,shallow,5,wrong_source,very_large,depth-forced,1.0,0.997974,0.002026,True,1.0,0.002026,True,True,1.0,1.0,1.0,235,4.2,4,5,5
case_000287,shallow,5,wrong_target,large,depth-forced,1.0,0.996865,0.003135,True,0.996865,0.0,False,False,1.0,1.0,1.0,78,4.089744,4.0,5,5
case_000230,shallow,5,wrong_target,medium,depth-forced,1.0,0.973684,0.026316,True,0.973684,0.0,False,False,1.0,1.0,1.0,28,4.071429,4.0,5,5
case_000249,shallow,5,wrong_target,small,depth-forced,1.0,0.888889,0.111111,True,0.888889,0.0,False,False,1.0,1.0,1.0,9,4,4,5,5
case_000268,shallow,5,wrong_target,very_large,depth-forced,1.0,0.99806,0.00194,True,0.99806,0.0,False,False,1.0,1.0,1.0,243,4.242798,4,5,5
case_000315,shallow,5,action_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,75,4.093333,4,5,5
case_000334,shallow,5,action_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,4.033333,4.0,5,5
case_000353,shallow,5,action_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,10,3.9,4.0,5,5
case_000372,shallow,5,action_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,242,4.210744,4.0,5,5
case_000379,shallow,5,action_full_mutation,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,78,4.115385,4.0,5,5
case_000322,shallow,5,action_full_mutation,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,4.033333,4.0,5,5
case_000341,shallow,5,action_full_mutation,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,9,4,4,5,5
case_000360,shallow,5,action_full_mutation,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,241,4.207469,4,5,5
case_000311,shallow,5,dead_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,77,4.103896,4,5,5
case_000330,shallow,5,dead_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,32,3.96875,4.0,5,5
case_000349,shallow,5,dead_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,10,4,4.0,5,5
case_000368,shallow,5,dead_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,238,4.231092,4.0,5,5
case_000355,shallow,5,delay_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,78,4.102564,4.0,5,5
case_000374,shallow,5,delay_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,28,4.142857,4.0,5,5
case_000317,shallow,5,delay_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,10,4,4.0,5,5
case_000336,shallow,5,delay_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,237,4.240506,4,5,5
case_000367,shallow,5,duplicate_transition,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,76,4.065789,4.0,5,5
case_000310,shallow,5,duplicate_transition,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,4.148148,4,5,5
case_000329,shallow,5,duplicate_transition,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,9,4,4,5,5
case_000348,shallow,5,duplicate_transition,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,241,4.207469,4,5,5
case_000331,shallow,5,guard_flip,large,depth-forced,1.0,0.980769,0.019231,True,1.0,0.019231,True,True,1.0,1.0,1.0,76,4.105263,4.0,5,5
case_000350,shallow,5,guard_flip,medium,depth-forced,1.0,0.916667,0.083333,True,1.0,0.083333,True,True,1.0,1.0,1.0,30,4,4.0,5,5
case_000369,shallow,5,guard_flip,small,depth-forced,1.0,0.875,0.125,True,1.0,0.125,True,True,1.0,1.0,1.0,10,4,4.0,5,5
case_000312,shallow,5,guard_flip,very_large,depth-forced,1.0,0.995064,0.004936,True,1.0,0.004936,True,True,1.0,1.0,1.0,238,4.256303,4.0,5,5
case_000359,shallow,5,guard_inter_class,large,depth-forced,1.0,0.95873,0.04127,True,1.0,0.04127,True,True,1.0,1.0,1.0,77,4.090909,4,5,5
case_000378,shallow,5,guard_inter_class,medium,depth-forced,1.0,0.752137,0.247863,True,1.0,0.247863,True,True,1.0,1.0,1.0,29,4.034483,4,5,5
case_000321,shallow,5,guard_inter_class,small,depth-forced,1.0,0.225,0.775,True,1.0,0.775,True,True,1.0,1.0,1.0,10,4,4.0,5,5
case_000340,shallow,5,guard_inter_class,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,241,4.141079,4,5,5
case_000371,shallow,5,guard_strengthen,large,depth-forced,1.0,0.99359,0.00641,True,1.0,0.00641,True,True,1.0,1.0,1.0,76,4.105263,4.0,5,5
case_000314,shallow,5,guard_strengthen,medium,depth-forced,1.0,0.966667,0.033333,True,1.0,0.033333,True,True,1.0,1.0,1.0,30,4,4.0,5,5
case_000333,shallow,5,guard_strengthen,small,depth-forced,1.0,0.717949,0.282051,True,1.0,0.282051,True,True,1.0,1.0,1.0,10,3.9,4.0,5,5
case_000352,shallow,5,guard_strengthen,very_large,depth-forced,1.0,0.978723,0.021277,True,1.0,0.021277,True,True,1.0,1.0,1.0,245,4.220408,4,5,5
case_000351,shallow,5,guard_weaken,large,depth-forced,1.0,0.993548,0.006452,True,1.0,0.006452,True,True,1.0,1.0,1.0,75,4.133333,4,5,5
case_000370,shallow,5,guard_weaken,medium,depth-forced,1.0,0.957627,0.042373,True,1.0,0.042373,True,True,1.0,1.0,1.0,29,4.068966,4,5,5
case_000313,shallow,5,guard_weaken,small,depth-forced,1.0,0.948718,0.051282,True,1.0,0.051282,True,True,1.0,1.0,1.0,10,3.9,4.0,5,5
case_000332,shallow,5,guard_weaken,very_large,depth-forced,1.0,0.997994,0.002006,True,1.0,0.002006,True,True,1.0,1.0,1.0,238,4.189076,4.0,5,5
case_000343,shallow,5,missing_transition,large,depth-forced,1.0,0.990596,0.009404,True,1.0,0.009404,True,True,1.0,1.0,1.0,79,4.037975,4,5,5
case_000362,shallow,5,missing_transition,medium,depth-forced,1.0,0.956522,0.043478,True,1.0,0.043478,True,True,1.0,1.0,1.0,28,4.107143,4.0,5,5
case_000305,shallow,5,missing_transition,small,depth-forced,1.0,0.906977,0.093023,True,1.0,0.093023,True,True,1.0,1.0,1.0,11,3.909091,4,5,5
case_000324,shallow,5,missing_transition,very_large,depth-forced,1.0,0.932473,0.067527,True,1.0,0.067527,True,True,1.0,1.0,1.0,240,4.195833,4.0,5,5
case_000375,shallow,5,nondeterminism_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,79,4.050633,4,5,5
case_000318,shallow,5,nondeterminism_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,30,4.066667,4.0,5,5
case_000337,shallow,5,nondeterminism_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,11,3.909091,4,5,5
case_000356,shallow,5,nondeterminism_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,238,4.176471,4.0,5,5
case_000335,shallow,5,timeout_corruption,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,76,4.078947,4.0,5,5
case_000354,shallow,5,timeout_corruption,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,27,4.111111,4,5,5
case_000373,shallow,5,timeout_corruption,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,9,4,4,5,5
case_000316,shallow,5,timeout_corruption,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,248,4.084677,4.0,5,5
case_000319,shallow,5,unreachable_state_intro,large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,77,4.12987,4,5,5
case_000338,shallow,5,unreachable_state_intro,medium,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,28,4.071429,4.0,5,5
case_000357,shallow,5,unreachable_state_intro,small,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,8,4,4.0,5,5
case_000376,shallow,5,unreachable_state_intro,very_large,depth-forced,1.0,1.0,0.0,False,1.0,0.0,True,False,1.0,1.0,1.0,243,4.102881,4,5,5
case_000327,shallow,5,wrong_event,large,depth-forced,1.0,0.990354,0.009646,True,1.0,0.009646,True,True,1.0,1.0,1.0,75,4.146667,4,5,5
case_000346,shallow,5,wrong_event,medium,depth-forced,1.0,0.758621,0.241379,True,0.896552,0.137931,False,True,1.0,1.0,1.0,29,4,4,5,5
case_000365,shallow,5,wrong_event,small,depth-forced,1.0,0.692308,0.307692,True,1.0,0.307692,True,True,1.0,1.0,1.0,10,3.9,4.0,5,5
case_000308,shallow,5,wrong_event,very_large,depth-forced,1.0,0.997012,0.002988,True,1.0,0.002988,True,True,1.0,1.0,1.0,240,4.183333,4.0,5,5
case_000347,shallow,5,wrong_initial_state,large,depth-forced,1.0,0.0,1.0,True,0.787781,0.787781,False,True,1.0,1.0,1.0,76,4.092105,4.0,5,5
case_000366,shallow,5,wrong_initial_state,medium,depth-forced,1.0,0.0,1.0,True,0.292453,0.292453,False,True,1.0,1.0,1.0,26,4.076923,4.0,5,5
case_000309,shallow,5,wrong_initial_state,small,depth-forced,1.0,0.0,1.0,True,0.361111,0.361111,False,True,1.0,1.0,1.0,9,4,4,5,5
case_000328,shallow,5,wrong_initial_state,very_large,depth-forced,1.0,0.0,1.0,True,0.611603,0.611603,False,True,1.0,1.0,1.0,241,4.219917,4,5,5
case_000307,shallow,5,wrong_source,large,depth-forced,1.0,0.990323,0.009677,True,1.0,0.009677,True,True,1.0,1.0,1.0,75,4.133333,4,5,5
case_000326,shallow,5,wrong_source,medium,depth-forced,1.0,0.90678,0.09322,True,1.0,0.09322,True,True,1.0,1.0,1.0,29,4.068966,4,5,5
case_000345,shallow,5,wrong_source,small,depth-forced,1.0,0.767442,0.232558,True,1.0,0.232558,True,True,1.0,1.0,1.0,11,3.909091,4,5,5
case_000364,shallow,5,wrong_source,very_large,depth-forced,1.0,0.965105,0.034895,True,1.0,0.034895,True,True,1.0,1.0,1.0,238,4.214286,4.0,5,5
case_000363,shallow,5,wrong_target,large,depth-forced,1.0,0.993528,0.006472,True,0.993528,0.0,False,False,1.0,1.0,1.0,76,4.065789,4.0,5,5
