case_id,mutation_operator,operator_family,reference_bpr_s0,faulty_bpr_s0,bpr_delta_s0,detected_s0,saturated_s0,reference_bpr_s1,faulty_bpr_s1,bpr_delta_s1,detected_s1,saturated_s1,partition_change,saturation_change,detection_gain,detection_loss
case_001076,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001077,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001078,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001079,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001081,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001082,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_001084,missing_transition,routing,1.0,0.998883,0.001117,True,False,1.0,0.998883,0.001117,True,False,False,False,False,False
case_001085,wrong_target,routing,1.0,0.761905,0.238095,True,False,1.0,0.761905,0.238095,True,False,False,False,False,False
case_001086,wrong_source,routing,1.0,0.987654,0.012346,True,False,1.0,0.987654,0.012346,True,False,False,False,False,False
case_001087,wrong_event,routing,1.0,0.995951,0.004049,True,False,1.0,0.995951,0.004049,True,False,False,False,False,False
case_001088,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_001089,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001090,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001091,guard_flip,guard,1.0,0.963563,0.036437,True,False,1.0,0.963563,0.036437,True,False,False,False,False,False
case_001092,guard_weaken,guard,1.0,0.986998,0.013002,True,False,1.0,0.986998,0.013002,True,False,False,False,False,False
case_001093,guard_strengthen,guard,1.0,0.954545,0.045455,True,False,1.0,0.954545,0.045455,True,False,False,False,False,False
case_001094,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.987654,0.012346,True,False,True,True,True,False
case_001095,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001096,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001097,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001098,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001100,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001101,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_001103,missing_transition,routing,1.0,0.995475,0.004525,True,False,1.0,0.995475,0.004525,True,False,False,False,False,False
case_001104,wrong_target,routing,1.0,0.998819,0.001181,True,False,1.0,0.998819,0.001181,True,False,False,False,False,False
case_001105,wrong_source,routing,1.0,0.772727,0.227273,True,False,1.0,0.772727,0.227273,True,False,False,False,False,False
case_001106,wrong_event,routing,1.0,0.987179,0.012821,True,False,1.0,0.987179,0.012821,True,False,False,False,False,False
case_001107,wrong_initial_state,routing,1.0,0.0,1.0,True,False,1.0,0.0,1.0,True,False,False,False,False,False
case_001108,duplicate_transition,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001109,dead_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001110,guard_flip,guard,1.0,0.987654,0.012346,True,False,1.0,0.987654,0.012346,True,False,False,False,False,False
case_001111,guard_weaken,guard,1.0,0.995763,0.004237,True,False,1.0,0.995763,0.004237,True,False,False,False,False,False
case_001112,guard_strengthen,guard,1.0,0.998802,0.001198,True,False,1.0,0.998802,0.001198,True,False,False,False,False,False
case_001113,action_corruption,action,1.0,1.0,0.0,False,True,1.0,0.954545,0.045455,True,False,True,True,True,False
case_001114,timeout_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001115,delay_corruption,timing,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001116,nondeterminism_intro,nondeterminism,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001117,unreachable_state_intro,reachability,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001119,guard_inter_class,guard,1.0,1.0,0.0,False,True,1.0,1.0,0.0,False,True,False,False,False,False
case_001120,action_full_mutation,action,1.0,1.0,0.0,False,True,1.0,0.0,1.0,True,False,True,True,True,False
case_001122,missing_transition,routing,1.0,0.989247,0.010753,True,False,1.0,0.989247,0.010753,True,False,False,False,False,False
case_001123,wrong_target,routing,1.0,0.995726,0.004274,True,False,1.0,0.995726,0.004274,True,False,False,False,False,False
case_001124,wrong_source,routing,1.0,0.997494,0.002506,True,False,1.0,0.997494,0.002506,True,False,False,False,False,False
